id,dataset_path,device,output_to,output_model_weights_to,verbose,dt_splits,dt_samples_limit,dt_templates,dt_apply_template,dt_ess_sm_path,dt_extra_similar_sents,dt_ess_sm_k,dt_ess_sm_batch_size,dt_sents_vector_type,nn_store_model_weights,nn_batch_size,nn_epochs,nn_grad_clipping,nn_use_scheduler,nn_scheduler_power,nn_dropout_prob,nn_optimizer,nn_opt_momentum,nn_bbox_hidden_dim,nn_opt_learning_rate,nn_wd,nn_film_layers,nn_fg_bg_percentile,nn_giou_lambda,nn_l1_lambda,nn_bce_lambda,comb_id,nn_scheduler,test_losses,train_losses,avg_iou_accuracy,exp_id,nn_reload_weights_from,dt_full_test_set
47,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,2,0.0001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_2_0.0001_4,True,"[3.0518836975097656, 3.2948145866394043]","[4.001691233028065, 3.653526631268588, 3.50784613869407, 3.414880535819314, 3.3574072014201772]",0.2575,47,,True
48,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0_0,True,"[3.1009771823883057, 3.237320899963379]","[3.9553015448830346, 3.5935960466211494, 3.447611765428023, 3.372482408176769, 3.33640456199646]",0.2361,48,,True
49,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0_1,True,"[3.513861894607544, 3.6037490367889404]","[4.803059924732555, 4.329532818360762, 4.037425604733554, 3.9157715277238325, 3.857913689179854]",0.2525,49,,True
50,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0_2,True,"[3.809475898742676, 4.045202732086182]","[4.7399560754949395, 4.364766944538463, 4.211591417139227, 4.167394529689442, 4.097750880501487]",0.2427,50,,True
51,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0_4,True,"[4.693276405334473, 4.913358688354492]","[6.240352717312899, 5.476180466738614, 5.206249107014049, 5.075726162303578, 4.989171374927867]",0.2438,51,,True
52,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.001_0,True,"[3.5403575897216797, 3.6047353744506836]","[4.45079330964522, 4.030586199326948, 3.8900613568045874, 3.7697641849517822, 3.7514620260758833]",0.2329,52,,True
53,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.001_1,True,"[3.916266441345215, 4.05178165435791]","[5.053645740855824, 4.524637699127197, 4.2795725735751065, 4.1850339716131035, 4.175834482366389]",0.2404,53,,True
54,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.001_2,True,"[4.319084167480469, 4.485592365264893]","[5.563644105737859, 4.896890726956454, 4.727407498793169, 4.6469361998818135, 4.606045202775435]",0.2463,54,,True
55,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.001_4,True,"[4.976163387298584, 5.30623722076416]","[6.602123693986372, 6.025764031843706, 5.722055868668989, 5.559008858420632, 5.467745564200661]",0.2523,55,,True
56,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.005,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.005_0,True,"[5.2717390060424805, 5.361486434936523]","[6.415110934864391, 5.739337704398415, 5.5612524205988105, 5.509983496232466, 5.504457950592041]",0.2304,56,,True
57,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.005,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.005_1,True,"[5.481685161590576, 5.7150750160217285]","[6.923664309761741, 6.297435196963224, 6.0630596334284, 5.914737614718351, 5.888796589591286]",0.2399,57,,True
58,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.005,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.005_2,True,"[5.866631984710693, 6.163791656494141]","[7.660824949091131, 6.785447814247825, 6.448375788601962, 6.381989175623113, 6.3136912259188565]",0.2413,58,,True
59,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.005,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.005_4,True,"[6.607406139373779, 7.117648124694824]","[9.631865848194469, 8.04271598295732, 7.568680156360973, 7.376802791248668, 7.210505052046343]",0.2462,59,,True
60,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.0001_0,True,"[3.2303476333618164, 3.3373465538024902]","[4.4677793762900615, 3.994263930754228, 3.728504852815108, 3.584862080487338, 3.4803780859166924]",0.2407,60,,True
61,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.0001_1,True,"[3.5699520111083984, 3.7261154651641846]","[4.865525679154829, 4.420072295448997, 4.125997868451205, 4.0188891887664795, 3.940910426053134]",0.2541,61,,True
62,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.0001_2,True,"[3.952188491821289, 4.1803412437438965]","[5.572411580519243, 4.935163671320135, 4.691166964444247, 4.48934927853671, 4.428551717237993]",0.2552,62,,True
63,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,256,1e-05,1e-06,3,80,4,0.0001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_256_1e-06_4_0.0001_4,True,"[4.647928714752197, 5.004983901977539]","[6.025179256092418, 5.401328997178511, 5.1796066544272685, 5.118884780190208, 5.03767746145075]",0.2492,63,,True
65,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.0,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0_1,True,"[0.35018593072891235, 0.40363413095474243]","[0.4480705234137448, 0.4093443372032859, 0.40201842513951386, 0.3940729661421342, 0.39013345675034955]",0.1797,65,,True
66,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.0,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0_2,True,"[0.7308613657951355, 0.8032079339027405]","[0.9406838308681141, 0.8482176282189109, 0.8362523100592874, 0.811104806986722, 0.8022152618928389]",0.2375,66,,True
67,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.0,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0_4,True,"[1.4416871070861816, 1.666779637336731]","[1.7825412425127896, 1.6661850972609087, 1.6266232187097722, 1.5912547653371638, 1.57356520132585]",0.151,67,,True
68,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.001_0,True,"[0.38437891006469727, 0.4263130724430084]","[0.5524163354526866, 0.4469278969547965, 0.43402791023254395, 0.4183762344447049, 0.42560990019278094]",0.2082,68,,True
69,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.001_1,True,"[0.7318701148033142, 0.81862473487854]","[1.0486505248329856, 0.9219469915736805, 0.8735202279957858, 0.8453537659211592, 0.8368854360146956]",0.227,69,,True
70,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.001_2,True,"[1.1075694561004639, 1.2523512840270996]","[1.535502715544267, 1.343509153886275, 1.2751960862766614, 1.2420925552194768, 1.224625446579673]",0.2298,70,,True
71,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.001_4,True,"[1.8419055938720703, 2.0848450660705566]","[2.3372102867473257, 2.14650821685791, 2.0503934079950508, 2.0223349007693203, 2.012906475500627]",0.2251,71,,True
72,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.005,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.005_0,True,"[1.8888293504714966, 2.032766580581665]","[2.7214064598083496, 2.241198875687339, 2.1386682336980645, 2.1107023737647315, 2.1162934086539527]",0.2147,72,,True
73,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.005,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.005_1,True,"[2.157209873199463, 2.387587070465088]","[3.261560331691395, 2.8069625984538686, 2.5964544036171655, 2.555617787621238, 2.5427516373721035]",0.2079,73,,True
74,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.005,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.005_2,True,"[2.5257794857025146, 2.7838473320007324]","[3.535011204806241, 3.1256333047693428, 2.9982330799102783, 2.9122915918176826, 2.878817688335072]",0.2157,74,,True
75,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.005,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.005_4,True,"[3.2451186180114746, 3.5995047092437744]","[4.476243105801669, 3.9577773050828413, 3.79634690284729, 3.7185334075580943, 3.7185550169511274]",0.2147,75,,True
76,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.0001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.0001_0,True,"[0.0375317707657814, 0.040764447301626205]","[0.05237596414305947, 0.04386466301300309, 0.0425787747583606, 0.04236459799788215, 0.04284060373902321]",0.2099,76,,True
77,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.0001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.0001_1,True,"[0.3947513997554779, 0.4456532895565033]","[0.5138869664885781, 0.4615637280724265, 0.4516672762957486, 0.44749992273070593, 0.44075983491810883]",0.2251,77,,True
78,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.0001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.0001_2,True,"[0.741631269454956, 0.8772121667861938]","[0.946487470106645, 0.8695167086341165, 0.8454945846037432, 0.8279717022722418, 0.8209662599997087]",0.2161,78,,True
79,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,0,0.0001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_0_0.0001_4,True,"[1.4662050008773804, 1.7119925022125244]","[1.8246425606987693, 1.7134843197735874, 1.670199004086581, 1.641359567642212, 1.6280862851576372]",0.2229,79,,True
80,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.0,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0_0,True,"[0.782243013381958, 0.8048679232597351]","[1.000184871933677, 0.896682387048548, 0.8630572611635382, 0.8372858979485251, 0.8213633407245983]",0.2329,80,,True
81,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.0,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0_1,True,"[1.1579523086547852, 1.2114942073822021]","[1.527234066616405, 1.3743792663921008, 1.3185398145155474, 1.2839983376589688, 1.2647175247018987]",0.258,81,,True
82,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.0,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0_2,True,"[1.5051273107528687, 1.6256372928619385]","[2.1233246434818613, 1.8468842181292446, 1.7198310982097278, 1.6669247258793225, 1.6513892954046077]",0.2567,82,,True
83,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.0,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0_4,True,"[2.231924533843994, 2.4945826530456543]","[2.910324356772683, 2.6717191392725166, 2.548810850490223, 2.506597475572066, 2.475251306187023]",0.2621,83,,True
84,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.001_0,True,"[1.2006959915161133, 1.2352923154830933]","[1.5645860433578491, 1.3777193914760242, 1.2926658391952515, 1.2753013372421265, 1.273546413941817]",0.2269,84,,True
85,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.001_1,True,"[1.5456290245056152, 1.632002830505371]","[2.1495369130914863, 1.8250127922404895, 1.7263103398409756, 1.7010540962219238, 1.6844736446033826]",0.2458,85,,True
86,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.001_2,True,"[1.898958683013916, 2.078766107559204]","[2.5195099223743784, 2.2419344078410757, 2.1506597995758057, 2.1101240678267046, 2.0803546363657173]",0.2405,86,,True
87,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.001,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.001_4,True,"[2.59763240814209, 2.8492631912231445]","[3.4304644628004595, 3.0513126850128174, 2.9349335106936367, 2.8896892937746914, 2.845717516812411]",0.2467,87,,True
88,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.005,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.005_0,True,"[2.826291799545288, 3.015373468399048]","[3.795596252788197, 3.222867575558749, 3.0395911823619497, 2.9838641340082344, 2.991126624020663]",0.2239,88,,True
89,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.005,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.005_1,True,"[3.1276445388793945, 3.357241153717041]","[4.146870201284235, 3.611613078550859, 3.4534999674016778, 3.3840979879552666, 3.379245021126487]",0.2281,89,,True
90,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.005,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.005_2,True,"[3.4682540893554688, 3.6805310249328613]","[4.539680784398859, 3.9562368392944336, 3.8210327191786333, 3.828801826997237, 3.786378340287642]",0.2443,90,,True
91,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.005,4,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.005_4,True,"[4.1275763511657715, 4.556825637817383]","[5.554492300206965, 4.894069281491366, 4.6507908647710625, 4.6139749613675205, 4.597142566334117]",0.2253,91,,True
92,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.0001,0,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.0001_0,True,"[0.8255422711372375, 0.8530818819999695]","[1.1040424325249412, 0.982839432629672, 0.9348123073577881, 0.9079590493982489, 0.8900889158248901]",0.2397,92,,True
93,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.0001,1,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.0001_1,True,"[1.187610387802124, 1.2668123245239258]","[1.543422904881564, 1.388912482695146, 1.3298073031685569, 1.2954366315494885, 1.2893249013207175]",0.2413,93,,True
94,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.8,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.3,AdamW,0.9,512,1e-05,1e-06,3,80,1,0.0001,2,false_true_1_3_true_0.7_false_adamw_0.3_1e-05_512_1e-06_1_0.0001_2,True,"[1.5436975955963135, 1.6629637479782104]","[2.043493801897222, 1.8419522805647417, 1.7815790501507847, 1.7298723242499612, 1.7052989547902888]",0.2583,94,,True
